customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_bucket,Contract,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_tier,revenue_at_risk
7856-GANIL,Male,1,Yes,No,45,25-48,One year,Fiber optic,Bank transfer (automatic),98.7,4525.8,No,0.2139,Low,253.34
0804-XBFBV,Female,0,No,Yes,11,0-12,Month-to-month,DSL,Electronic check,25.2,321.05,No,0.3938,Medium,119.09
2676-OXPPQ,Male,0,No,No,6,0-12,Month-to-month,DSL,Bank transfer (automatic),55.7,335.65,No,0.2451,Low,163.82
3703-TTEPD,Male,0,No,No,21,13-24,Month-to-month,DSL,Bank transfer (automatic),65.35,1424.4,No,0.1632,Low,127.98
2799-TSLAG,Female,0,Yes,Yes,65,49+,Two year,No,Bank transfer (automatic),25.3,1748.55,No,0.005,Low,1.52
0196-VULGZ,Female,1,Yes,No,6,0-12,Month-to-month,Fiber optic,Electronic check,84.35,474.9,Yes,0.7997,High,809.46
8837-VVWLQ,Female,0,No,No,8,0-12,Month-to-month,Fiber optic,Electronic check,84.95,668.4,Yes,0.5159,High,525.91
2696-NARTR,Male,0,No,No,11,0-12,Month-to-month,Fiber optic,Electronic check,73.85,926.25,Yes,0.5564,High,493.08
2208-NKVVH,Male,0,Yes,Yes,43,25-48,Two year,No,Mailed check,24.25,1077.95,No,0.0102,Low,2.97
7614-QVWQL,Male,0,Yes,Yes,49,49+,One year,DSL,Bank transfer (automatic),51.8,2541.25,Yes,0.0913,Low,56.75
1976-CFOCS,Female,1,Yes,No,1,0-12,Month-to-month,DSL,Electronic check,46.0,46.0,Yes,0.4532,Medium,250.17
4631-OACRM,Male,1,No,No,15,13-24,Month-to-month,Fiber optic,Electronic check,79.4,1156.1,Yes,0.6898,High,657.24
7139-JZFVG,Male,0,Yes,Yes,60,49+,Two year,DSL,Bank transfer (automatic),60.5,3694.45,No,0.0063,Low,4.57
4987-GQWPO,Male,0,No,No,17,13-24,Month-to-month,DSL,Credit card (automatic),25.1,382.8,No,0.2926,Low,88.13
3755-JBMNH,Male,1,Yes,No,16,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),71.8,1167.8,Yes,0.5237,High,451.22
1757-TCATG,Male,0,Yes,Yes,35,25-48,One year,No,Bank transfer (automatic),20.05,746.75,No,0.0187,Low,4.5
6345-ULYRW,Male,1,Yes,No,44,25-48,One year,Fiber optic,Mailed check,88.4,3912.9,Yes,0.2211,Low,234.54
4776-XSKYQ,Female,0,Yes,Yes,12,0-12,One year,DSL,Credit card (automatic),30.25,368.85,No,0.1254,Low,45.52
8048-DSDFQ,Male,0,No,No,1,0-12,Month-to-month,No,Mailed check,20.2,20.2,No,0.1923,Low,46.61
5753-QQWPW,Female,0,No,No,28,25-48,One year,DSL,Electronic check,59.9,1654.7,No,0.0675,Low,48.52
6010-DDPPW,Male,0,Yes,No,70,49+,Two year,No,Bank transfer (automatic),25.15,1940.85,No,0.0036,Low,1.09
1809-DMJHQ,Female,0,No,Yes,5,0-12,Month-to-month,DSL,Mailed check,46.0,221.7,Yes,0.2596,Low,143.3
6693-FRIRW,Male,0,No,No,18,13-24,Month-to-month,Fiber optic,Credit card (automatic),101.3,1794.65,No,0.4522,Medium,549.69
6586-MYGKD,Male,0,Yes,No,70,49+,Two year,DSL,Credit card (automatic),76.95,5289.8,No,0.0187,Low,17.27
3173-NVMPX,Female,0,Yes,Yes,9,0-12,Month-to-month,DSL,Mailed check,55.3,501.2,No,0.3394,Medium,225.23
0248-PGHBZ,Female,1,No,No,67,49+,Two year,Fiber optic,Bank transfer (automatic),92.45,6140.85,No,0.0327,Low,36.28
0623-GDISB,Female,0,No,No,1,0-12,Month-to-month,DSL,Bank transfer (automatic),48.45,48.45,No,0.3288,Medium,191.16
2892-GESUL,Female,0,Yes,Yes,18,13-24,Two year,No,Mailed check,19.35,309.25,No,0.0219,Low,5.09
6923-EFPNL,Male,0,No,No,4,0-12,Month-to-month,DSL,Credit card (automatic),51.75,201.1,Yes,0.3543,Medium,220.02
7472-EQOAV,Male,1,Yes,Yes,71,49+,One year,Fiber optic,Bank transfer (automatic),86.7,6179.35,No,0.0425,Low,44.22
9574-RKJIF,Male,0,Yes,Yes,30,25-48,Month-to-month,Fiber optic,Electronic check,94.4,2838.7,Yes,0.4396,Medium,497.98
2043-WVTQJ,Male,0,Yes,No,1,0-12,Month-to-month,DSL,Mailed check,55.7,55.7,No,0.2552,Low,170.58
8034-RYTVV,Female,0,No,No,55,49+,One year,Fiber optic,Credit card (automatic),84.25,4589.85,No,0.1069,Low,108.08
3863-QSTYI,Male,0,No,No,59,49+,Month-to-month,DSL,Electronic check,64.65,3735.45,No,0.0998,Low,77.42
2619-WFQWU,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Mailed check,70.15,70.15,Yes,0.6322,High,532.19
5044-LRQAQ,Female,0,Yes,No,7,0-12,Month-to-month,Fiber optic,Bank transfer (automatic),69.2,477.55,No,0.5758,High,478.14
1716-LSAMB,Male,0,Yes,Yes,45,25-48,Two year,DSL,Bank transfer (automatic),54.65,2553.7,No,0.009,Low,5.9
1333-PBMXB,Female,0,Yes,Yes,54,49+,One year,No,Bank transfer (automatic),24.75,1342.15,No,0.0156,Low,4.63
6546-OPBBH,Male,0,Yes,Yes,51,49+,One year,No,Mailed check,23.95,1216.35,No,0.0199,Low,5.72
5985-BEHZK,Female,1,Yes,No,72,49+,One year,Fiber optic,Credit card (automatic),105.0,7578.05,No,0.137,Low,172.62
9127-QRZMH,Male,0,Yes,No,44,25-48,One year,DSL,Bank transfer (automatic),59.85,2603.95,No,0.0278,Low,19.97
5919-VCZYM,Male,0,No,No,2,0-12,Month-to-month,No,Mailed check,20.05,42.7,No,0.1861,Low,44.78
9644-KVCNC,Female,0,No,No,66,49+,One year,Fiber optic,Bank transfer (automatic),92.15,6056.9,No,0.1475,Low,163.11
2137-DQMEV,Male,0,Yes,Yes,68,49+,One year,DSL,Mailed check,44.8,2983.65,No,0.0174,Low,9.35
8174-LNWMW,Female,0,No,No,31,25-48,Two year,No,Credit card (automatic),20.9,689.35,No,0.0132,Low,3.31
9279-CJEOJ,Female,1,No,No,21,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),95.4,2025.1,No,0.6822,High,780.98
7964-VEXDG,Male,0,No,Yes,21,13-24,Month-to-month,Fiber optic,Electronic check,80.35,1747.2,No,0.3773,Medium,363.79
2404-JIBFC,Female,0,Yes,Yes,55,49+,Two year,DSL,Bank transfer (automatic),85.1,4657.95,No,0.024,Low,24.51
0778-NELLA,Male,0,No,No,9,0-12,Month-to-month,DSL,Credit card (automatic),34.7,296.1,Yes,0.5262,High,219.11
8029-XYPWT,Male,1,Yes,No,71,49+,Two year,Fiber optic,Bank transfer (automatic),115.05,8016.6,No,0.0609,Low,84.08
4614-NUVZD,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,81.1,81.1,Yes,0.7396,High,719.78
4632-PAOYU,Male,0,Yes,Yes,22,13-24,One year,No,Mailed check,19.95,433.5,No,0.0356,Low,8.52
3803-KMQFW,Female,0,Yes,Yes,1,0-12,Month-to-month,No,Mailed check,20.55,20.55,Yes,0.1581,Low,38.99
6804-GDMOI,Female,0,No,No,61,49+,Two year,Fiber optic,Electronic check,106.6,6428.4,Yes,0.1372,Low,175.51
2990-OGYTD,Female,0,Yes,No,67,49+,Two year,DSL,Bank transfer (automatic),86.15,5883.85,No,0.0187,Low,19.33
6646-JPPHA,Female,1,No,No,14,13-24,Month-to-month,Fiber optic,Electronic check,78.85,1043.8,No,0.407,Medium,385.1
9572-MTILT,Male,0,Yes,No,59,49+,Month-to-month,Fiber optic,Electronic check,106.75,6252.9,Yes,0.2329,Low,298.34
7658-UYUQS,Male,1,Yes,No,21,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),86.55,1857.25,No,0.4544,Medium,471.94
7880-XSOJX,Male,0,No,No,4,0-12,Month-to-month,DSL,Mailed check,42.4,146.4,No,0.2279,Low,115.96
9611-CTWIH,Female,0,No,No,3,0-12,Month-to-month,Fiber optic,Electronic check,89.45,240.45,Yes,0.7776,High,834.68
4589-IUAJB,Male,0,Yes,No,70,49+,Two year,No,Bank transfer (automatic),24.25,1724.15,No,0.0036,Low,1.05
0329-GTIAJ,Female,0,No,No,3,0-12,Month-to-month,Fiber optic,Electronic check,97.9,315.3,Yes,0.6823,High,801.57
8746-BFOAJ,Male,1,No,No,21,13-24,One year,No,Bank transfer (automatic),20.5,429.55,No,0.0477,Low,11.73
8457-XIGKN,Male,0,No,No,20,13-24,Month-to-month,No,Credit card (automatic),19.6,356.15,No,0.1155,Low,27.17
6072-NUQCB,Male,0,Yes,Yes,22,13-24,One year,No,Bank transfer (automatic),20.25,488.25,No,0.0332,Low,8.07
6629-CZTTH,Male,0,No,No,1,0-12,Month-to-month,DSL,Mailed check,55.7,55.7,Yes,0.4915,Medium,328.52
8838-GPHZP,Female,0,No,No,63,49+,Two year,No,Mailed check,20.6,1298.7,No,0.005,Low,1.24
8750-QWZAJ,Female,0,Yes,Yes,70,49+,Two year,No,Bank transfer (automatic),19.8,1378.75,No,0.0019,Low,0.45
5364-EVNIB,Male,0,No,No,13,13-24,Month-to-month,Fiber optic,Electronic check,79.8,973.45,Yes,0.5652,High,541.24
6918-UMQCG,Female,0,No,No,5,0-12,Month-to-month,Fiber optic,Electronic check,80.2,384.25,No,0.6384,High,614.4
0675-NCDYU,Female,0,Yes,Yes,72,49+,Two year,Fiber optic,Credit card (automatic),116.4,8543.25,No,0.0418,Low,58.39
6339-DKLMK,Female,0,No,No,13,13-24,Month-to-month,DSL,Electronic check,31.65,389.95,No,0.4646,Medium,176.46
1346-PJWTK,Male,0,Yes,No,61,49+,Month-to-month,Fiber optic,Credit card (automatic),94.15,5731.85,No,0.1218,Low,137.61
5088-QZLRL,Male,0,No,No,1,0-12,Month-to-month,No,Electronic check,20.65,20.65,No,0.242,Low,59.97
8023-QHAIO,Female,1,Yes,No,56,49+,Month-to-month,Fiber optic,Bank transfer (automatic),76.85,4275.75,No,0.2356,Low,217.27
4397-FRLTA,Female,0,No,No,4,0-12,Month-to-month,No,Mailed check,20.15,84.5,No,0.1691,Low,40.89
3057-VJJQE,Male,0,No,No,35,25-48,Two year,DSL,Mailed check,55.25,1924.1,No,0.0318,Low,21.08
5087-SUURX,Female,0,Yes,No,18,13-24,Month-to-month,DSL,Electronic check,39.05,669.85,Yes,0.5324,High,249.48
2302-OUZXB,Male,0,Yes,No,72,49+,Two year,DSL,Bank transfer (automatic),82.15,5784.3,No,0.0205,Low,20.21
8133-ANHHJ,Female,1,No,No,49,49+,One year,Fiber optic,Bank transfer (automatic),103.0,5166.2,No,0.1019,Low,125.95
2270-CHBFN,Female,0,Yes,No,44,25-48,Month-to-month,Fiber optic,Credit card (automatic),95.1,4060.55,No,0.1764,Low,201.31
0013-EXCHZ,Female,1,Yes,No,3,0-12,Month-to-month,Fiber optic,Mailed check,83.9,267.4,Yes,0.6313,High,635.59
5982-FPVQN,Female,0,Yes,Yes,37,25-48,Month-to-month,Fiber optic,Electronic check,95.15,3532.85,No,0.4752,Medium,542.58
9107-UKCKY,Male,0,Yes,No,61,49+,One year,DSL,Electronic check,79.8,4914.8,No,0.1174,Low,112.42
4654-ULTTN,Male,0,Yes,No,70,49+,Two year,DSL,Credit card (automatic),74.8,5315.8,No,0.0133,Low,11.94
5550-VFRLC,Female,1,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,69.85,69.85,Yes,0.7313,High,612.98
5546-BYZSM,Female,0,No,No,41,25-48,Month-to-month,No,Electronic check,20.45,775.6,No,0.0474,Low,11.63
1492-KGETH,Male,0,Yes,Yes,70,49+,One year,DSL,Bank transfer (automatic),78.35,5445.95,No,0.0133,Low,12.5
4929-BSTRX,Female,0,No,No,1,0-12,Month-to-month,DSL,Mailed check,53.55,53.55,Yes,0.5022,High,322.71
4163-HFTUK,Male,0,No,No,51,49+,One year,No,Electronic check,19.1,1007.8,No,0.0164,Low,3.76
8215-NGSPE,Female,0,Yes,Yes,42,25-48,Two year,No,Mailed check,20.0,833.55,No,0.0073,Low,1.75
2225-ZRGSG,Female,0,Yes,Yes,70,49+,Two year,Fiber optic,Bank transfer (automatic),93.9,6579.05,Yes,0.0151,Low,17.01
8859-YSTWS,Male,0,No,No,48,25-48,One year,No,Bank transfer (automatic),19.95,1004.5,No,0.0127,Low,3.04
5271-YNWVR,Male,0,Yes,Yes,68,49+,Two year,Fiber optic,Electronic check,113.15,7856.0,Yes,0.0725,Low,98.44
7601-DHFWZ,Female,0,No,No,48,25-48,Two year,No,Credit card (automatic),24.0,1183.05,No,0.0088,Low,2.53
2657-ALMWY,Female,1,Yes,No,26,25-48,Month-to-month,Fiber optic,Electronic check,84.95,2169.75,Yes,0.4773,Medium,486.56
6330-JKLPC,Male,0,Yes,No,11,0-12,Month-to-month,Fiber optic,Bank transfer (automatic),80.5,896.9,Yes,0.5716,High,552.17
4667-OHGKG,Male,0,No,No,1,0-12,Month-to-month,No,Mailed check,19.3,19.3,Yes,0.2617,Low,60.61
1998-VHJHK,Female,0,No,No,27,25-48,One year,No,Mailed check,19.15,501.35,No,0.0346,Low,7.95
1707-HABPF,Female,1,No,No,46,25-48,One year,Fiber optic,Bank transfer (automatic),91.3,4126.35,No,0.186,Low,203.78
1660-HSOOQ,Male,0,No,No,1,0-12,Month-to-month,DSL,Mailed check,49.65,49.65,Yes,0.4338,Medium,258.46
7253-UVNDW,Female,0,No,No,46,25-48,Two year,DSL,Credit card (automatic),54.35,2460.15,Yes,0.0144,Low,9.39
0487-VVUVK,Male,0,Yes,Yes,25,25-48,Month-to-month,No,Mailed check,19.15,477.6,No,0.0877,Low,20.15
7228-OMTPN,Male,0,No,No,4,0-12,Month-to-month,Fiber optic,Electronic check,88.45,370.65,Yes,0.783,High,831.08
5063-IUOKK,Male,0,No,No,13,13-24,Two year,No,Mailed check,19.75,265.75,No,0.0342,Low,8.11
4508-OEBEY,Male,0,Yes,No,31,25-48,One year,DSL,Credit card (automatic),75.5,2424.45,No,0.0567,Low,51.37
0027-KWYKW,Female,0,Yes,Yes,23,13-24,Month-to-month,Fiber optic,Electronic check,83.75,1849.95,No,0.6195,High,622.6
2308-STERM,Female,0,No,No,2,0-12,Month-to-month,No,Mailed check,19.4,61.05,No,0.1864,Low,43.39
5982-XMDEX,Female,0,No,No,65,49+,Two year,No,Bank transfer (automatic),26.5,1698.55,No,0.0041,Low,1.3
6284-AHOOQ,Male,1,No,No,22,13-24,Month-to-month,Fiber optic,Bank transfer (automatic),90.5,1910.6,Yes,0.5279,High,573.3
6051-PTVNS,Female,0,Yes,Yes,55,49+,One year,No,Credit card (automatic),19.15,998.1,No,0.0071,Low,1.63
2344-JMOGN,Male,0,Yes,No,9,0-12,Month-to-month,Fiber optic,Mailed check,94.85,890.6,Yes,0.5017,High,571.03
3799-ISUZQ,Male,0,Yes,Yes,7,0-12,Month-to-month,Fiber optic,Bank transfer (automatic),69.95,529.5,Yes,0.5226,High,438.67
2877-VDUER,Female,0,Yes,Yes,35,25-48,One year,DSL,Mailed check,40.9,1383.6,No,0.0717,Low,35.19
9152-AMKAK,Male,0,No,No,6,0-12,Two year,DSL,Mailed check,80.25,493.4,No,0.1031,Low,99.29
1794-HBQTJ,Female,0,No,No,1,0-12,Month-to-month,DSL,Credit card (automatic),48.6,48.6,Yes,0.3209,Medium,187.15
9432-VOFYX,Male,0,No,No,17,13-24,Month-to-month,Fiber optic,Electronic check,70.8,1207.0,No,0.5749,High,488.44
8049-WJCLQ,Male,0,Yes,Yes,10,0-12,Month-to-month,DSL,Mailed check,60.2,563.5,No,0.2742,Low,198.08
6586-PSJOX,Male,0,No,Yes,15,13-24,One year,DSL,Credit card (automatic),55.2,864.55,No,0.07,Low,46.37
2460-FPSYH,Female,1,No,No,40,25-48,Month-to-month,DSL,Electronic check,55.8,2109.35,Yes,0.284,Low,190.17
9705-ZJBCG,Female,0,Yes,Yes,13,13-24,One year,DSL,Bank transfer (automatic),54.15,701.05,No,0.055,Low,35.74
4818-DRBQT,Male,0,Yes,No,29,25-48,Month-to-month,Fiber optic,Bank transfer (automatic),80.15,2265.25,Yes,0.426,Medium,409.73
1320-HTRDR,Female,0,No,No,3,0-12,Month-to-month,Fiber optic,Electronic check,75.5,220.6,Yes,0.7419,High,672.16
6847-KJLTS,Female,1,Yes,No,58,49+,Month-to-month,Fiber optic,Bank transfer (automatic),100.4,5749.8,No,0.3521,Medium,424.21
9670-BPNXF,Female,0,No,No,45,25-48,One year,DSL,Credit card (automatic),62.55,2796.45,No,0.0237,Low,17.79
3913-FCUUW,Female,0,Yes,Yes,72,49+,Two year,DSL,Bank transfer (automatic),70.45,5165.7,No,0.0062,Low,5.24
3301-VKTGC,Male,0,Yes,Yes,68,49+,One year,Fiber optic,Bank transfer (automatic),85.5,5696.6,No,0.0545,Low,55.92
1493-AMTIE,Male,0,No,No,1,0-12,Month-to-month,No,Bank transfer (automatic),20.2,20.2,Yes,0.242,Low,58.66
9555-SAHUZ,Female,0,Yes,Yes,38,25-48,Month-to-month,DSL,Electronic check,54.5,2076.05,No,0.0745,Low,48.72
0816-TSPHQ,Male,0,No,No,2,0-12,Month-to-month,No,Mailed check,20.75,44.2,No,0.1829,Low,45.54
9932-WBWIK,Male,0,No,No,11,0-12,Month-to-month,No,Mailed check,20.35,215.25,No,0.1302,Low,31.79
4619-EVPHY,Female,1,Yes,No,20,13-24,One year,Fiber optic,Bank transfer (automatic),91.0,1859.5,No,0.4483,Medium,489.54
5286-YHCVC,Male,0,Yes,No,72,49+,Two year,Fiber optic,Bank transfer (automatic),104.8,7470.1,No,0.0957,Low,120.35
6424-ELEYH,Female,0,Yes,No,3,0-12,Month-to-month,Fiber optic,Credit card (automatic),74.75,229.5,Yes,0.6654,High,596.86
4391-RESHN,Male,0,No,No,23,13-24,Month-to-month,Fiber optic,Mailed check,104.05,2470.1,Yes,0.5856,High,731.18
9115-YQHGA,Male,0,No,No,40,25-48,Month-to-month,DSL,Electronic check,51.1,2092.9,No,0.1372,Low,84.13
4462-CYWMH,Male,1,Yes,No,62,49+,Month-to-month,Fiber optic,Bank transfer (automatic),89.8,5629.55,No,0.3049,Medium,328.56
8963-MQVYN,Female,0,No,Yes,22,13-24,Month-to-month,No,Electronic check,20.55,469.85,No,0.1221,Low,30.11
2458-EOMRE,Female,0,No,No,11,0-12,Month-to-month,DSL,Bank transfer (automatic),64.05,733.95,No,0.2192,Low,168.48
9334-GWGOW,Male,1,Yes,No,7,0-12,Month-to-month,Fiber optic,Electronic check,74.85,485.25,No,0.7543,High,677.51
6821-BUXUX,Female,0,No,No,13,13-24,Month-to-month,Fiber optic,Electronic check,96.65,1244.5,Yes,0.5908,High,685.21
5028-HTLJB,Male,1,No,No,1,0-12,Month-to-month,No,Mailed check,20.05,20.05,Yes,0.2164,Low,52.07
9801-GDWGV,Female,0,No,No,39,25-48,Month-to-month,Fiber optic,Electronic check,103.45,3994.45,Yes,0.5946,High,738.14
6542-LWGXJ,Male,0,Yes,No,3,0-12,Month-to-month,DSL,Mailed check,25.0,78.25,No,0.4717,Medium,141.51
5567-GZKQY,Male,0,No,No,58,49+,Two year,No,Credit card (automatic),20.3,1131.5,No,0.0039,Low,0.95
1222-LRYKO,Male,0,No,Yes,6,0-12,Month-to-month,No,Mailed check,26.35,184.05,No,0.1643,Low,51.95
2320-JRSDE,Female,0,Yes,Yes,1,0-12,Month-to-month,No,Electronic check,19.9,19.9,Yes,0.2737,Low,65.36
2087-QAREY,Female,0,Yes,No,22,13-24,Month-to-month,DSL,Mailed check,54.7,1178.75,No,0.223,Low,146.38
0601-WZHJF,Male,0,Yes,No,14,13-24,Month-to-month,DSL,Electronic check,46.35,667.7,Yes,0.5437,High,302.41
4423-JWZJN,Male,0,Yes,Yes,64,49+,One year,Fiber optic,Credit card (automatic),90.25,5629.15,No,0.0931,Low,100.83
5143-WMWOG,Male,0,No,No,1,0-12,Month-to-month,No,Electronic check,19.95,19.95,Yes,0.2459,Low,58.87
6490-FGZAT,Male,0,No,No,6,0-12,Month-to-month,No,Mailed check,20.65,109.3,No,0.1571,Low,38.93
5393-RXQSZ,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,79.6,79.6,Yes,0.6772,High,646.86
7452-FOLON,Male,0,No,Yes,39,25-48,One year,No,Bank transfer (automatic),25.45,958.45,No,0.0205,Low,6.26
2320-TZRRH,Female,0,No,No,20,13-24,One year,No,Mailed check,19.5,403.15,No,0.047,Low,11.0
0231-LXVAP,Male,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,75.9,75.9,Yes,0.6167,High,561.69
9444-JTXHZ,Male,0,Yes,No,1,0-12,Month-to-month,Fiber optic,Electronic check,76.2,76.2,Yes,0.6107,High,558.42
4942-VZZOM,Male,0,Yes,No,64,49+,One year,DSL,Credit card (automatic),66.15,4392.5,No,0.0403,Low,31.99
5510-BOIUJ,Male,0,No,Yes,1,0-12,Month-to-month,No,Mailed check,19.25,19.25,Yes,0.1635,Low,37.77
7502-BNYGS,Female,0,Yes,No,46,25-48,Month-to-month,DSL,Credit card (automatic),69.1,3168.0,No,0.1662,Low,137.81
4291-HYEBC,Female,1,Yes,Yes,28,25-48,One year,DSL,Electronic check,39.1,1096.6,No,0.2311,Low,108.43
6147-CBCRA,Female,0,Yes,No,33,25-48,Month-to-month,No,Mailed check,20.05,669.45,No,0.0524,Low,12.61
6047-SUHPR,Male,0,Yes,Yes,39,25-48,One year,DSL,Electronic check,59.8,2343.85,No,0.0377,Low,27.05
4471-KXAUH,Female,0,Yes,No,42,25-48,Month-to-month,Fiber optic,Electronic check,84.3,3588.4,Yes,0.3767,Medium,381.07
9752-ZNQUT,Female,0,No,No,1,0-12,Month-to-month,DSL,Electronic check,48.6,48.6,No,0.4783,Medium,278.94
7638-QVMVY,Female,0,No,No,7,0-12,Month-to-month,Fiber optic,Electronic check,79.0,522.95,Yes,0.7121,High,675.07
1576-PFZIW,Male,1,Yes,No,70,49+,Two year,Fiber optic,Credit card (automatic),105.35,7511.9,No,0.0422,Low,53.35
5666-MBJPT,Male,0,No,No,65,49+,Two year,No,Bank transfer (automatic),25.1,1725.0,No,0.0063,Low,1.9
7312-XSBAT,Male,0,No,No,1,0-12,Month-to-month,DSL,Electronic check,49.75,49.75,No,0.328,Medium,195.82
3096-GKWEB,Male,0,Yes,No,18,13-24,Month-to-month,Fiber optic,Electronic check,94.75,1691.9,No,0.7583,High,862.19
2371-JQHZZ,Male,0,Yes,No,24,13-24,Month-to-month,Fiber optic,Electronic check,93.0,2248.05,No,0.7351,High,820.37
0674-GCDXG,Male,0,No,No,63,49+,Two year,DSL,Bank transfer (automatic),71.9,4479.2,No,0.0172,Low,14.84
1121-QSIVB,Female,0,No,Yes,44,25-48,One year,DSL,Mailed check,77.55,3471.1,No,0.1084,Low,100.88
4396-KLSEH,Male,0,No,No,4,0-12,Month-to-month,No,Electronic check,19.85,63.0,No,0.2914,Low,69.41
3244-DCJWY,Female,0,No,No,1,0-12,Month-to-month,Fiber optic,Electronic check,70.25,70.25,Yes,0.6996,High,589.76
2824-MYYBN,Female,0,Yes,Yes,37,25-48,Month-to-month,Fiber optic,Electronic check,95.25,3314.15,No,0.5718,High,653.57
0875-CABNR,Female,1,No,No,10,0-12,Month-to-month,Fiber optic,Credit card (automatic),84.6,865.55,Yes,0.6226,High,632.06
6345-HOVES,Male,0,No,No,34,25-48,Month-to-month,DSL,Bank transfer (automatic),25.05,852.7,No,0.2264,Low,68.06
8318-LCNBW,Male,0,Yes,No,35,25-48,One year,DSL,Credit card (automatic),53.15,1930.9,No,0.1106,Low,70.54
6469-QJKZW,Female,0,Yes,No,4,0-12,Month-to-month,No,Electronic check,20.15,91.4,No,0.2206,Low,53.34
0147-ESWWR,Female,1,Yes,No,39,25-48,Month-to-month,Fiber optic,Electronic check,101.25,3949.15,No,0.5739,High,697.29
1217-VASWC,Male,1,Yes,No,43,25-48,One year,Fiber optic,Bank transfer (automatic),100.55,4304.0,No,0.2696,Low,325.3
7812-FZHPE,Female,0,Yes,Yes,17,13-24,Month-to-month,No,Mailed check,24.1,409.9,Yes,0.113,Low,32.68
6370-ZVHDV,Female,0,Yes,No,61,49+,Two year,No,Bank transfer (automatic),25.3,1554.9,No,0.0051,Low,1.55
5915-DGNVC,Female,0,Yes,No,49,49+,One year,DSL,Electronic check,71.8,3472.05,No,0.0637,Low,54.88
6260-XLACS,Male,0,No,No,4,0-12,One year,No,Mailed check,19.7,117.8,No,0.0952,Low,22.51
3566-CAAYU,Female,0,Yes,Yes,64,49+,Two year,DSL,Electronic check,49.85,3210.35,No,0.0154,Low,9.21
4983-CCWMC,Male,0,No,No,3,0-12,Month-to-month,Fiber optic,Mailed check,69.6,207.4,No,0.6251,High,522.08
9103-CXVOK,Male,0,Yes,Yes,1,0-12,Month-to-month,No,Electronic check,19.75,19.75,No,0.2109,Low,49.98
2896-TBNBE,Male,0,Yes,No,40,25-48,One year,Fiber optic,Electronic check,80.8,3132.75,No,0.1555,Low,150.77
4797-AXPXK,Female,0,No,Yes,1,0-12,Month-to-month,DSL,Electronic check,60.0,60.0,Yes,0.24,Low,172.8
5229-PRWKT,Male,0,No,No,8,0-12,Month-to-month,Fiber optic,Electronic check,86.55,649.65,Yes,0.7527,High,781.75
6982-UQZLY,Female,1,Yes,No,1,0-12,Month-to-month,No,Mailed check,20.85,20.85,Yes,0.2807,Low,70.23
2522-WLNSF,Female,1,Yes,No,34,25-48,One year,DSL,Bank transfer (automatic),64.2,2106.3,No,0.0686,Low,52.85
3841-CONLJ,Female,0,Yes,No,1,0-12,Month-to-month,DSL,Electronic check,35.0,35.0,No,0.6186,High,259.81
5057-LCOUI,Female,0,No,No,39,25-48,Month-to-month,DSL,Electronic check,50.75,2011.4,Yes,0.3831,Medium,233.31
0193-ESZXP,Female,1,Yes,No,58,49+,One year,Fiber optic,Credit card (automatic),105.5,6205.5,Yes,0.1059,Low,134.07
4475-NVTLU,Male,0,Yes,Yes,45,25-48,Two year,No,Electronic check,19.2,903.7,No,0.0091,Low,2.1
4369-HTUIF,Male,1,No,No,6,0-12,Month-to-month,Fiber optic,Bank transfer (automatic),85.15,503.6,Yes,0.5679,High,580.28
9386-LDCZR,Male,0,No,No,43,25-48,One year,Fiber optic,Credit card (automatic),90.65,3882.3,No,0.0735,Low,79.95
9585-KKMFD,Male,0,Yes,Yes,41,25-48,Two year,No,Mailed check,20.0,879.8,No,0.0115,Low,2.76
5399-ZIMKF,Male,0,No,No,5,0-12,Month-to-month,Fiber optic,Electronic check,74.65,383.65,No,0.6405,High,573.76
0336-KXKFK,Male,0,No,No,72,49+,Two year,DSL,Credit card (automatic),61.2,4390.25,No,0.0151,Low,11.09
5619-XZZKR,Male,0,No,No,4,0-12,One year,No,Mailed check,19.95,68.2,No,0.0936,Low,22.41
3948-FVVRP,Male,0,Yes,Yes,9,0-12,Month-to-month,DSL,Mailed check,54.8,452.8,No,0.1587,Low,104.36
5327-XOKKY,Male,1,Yes,No,72,49+,Two year,DSL,Credit card (automatic),73.45,5329.0,No,0.0392,Low,34.55
0983-TATYJ,Female,0,Yes,No,33,25-48,One year,DSL,Mailed check,51.45,1758.9,No,0.0703,Low,43.4
1813-JYWTO,Female,0,Yes,No,72,49+,Two year,Fiber optic,Bank transfer (automatic),80.45,5737.6,No,0.0241,Low,23.27
0156-FVPTA,Male,0,Yes,No,22,13-24,Month-to-month,DSL,Electronic check,54.2,1152.7,Yes,0.1839,Low,119.61
1984-FCOWB,Female,0,Yes,No,70,49+,One year,Fiber optic,Electronic check,109.5,7674.55,Yes,0.1925,Low,252.94
